"","y","eta","c_s","ppi.1","ppi.2","ppi.3","ppi.4","PPi","II","RRi","ARi"
"500",3,-1.76198784141842,1,0.173563285264824,0.193813375145083,0.196157208791036,0.436466130799057,51,5,2,48
"501",4,-0.839129909271457,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,56,1,2,51
"502",3,-0.365690532713483,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,56,2,2,51
"503",4,0.530354441230575,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,56,3,2,51
"504",3,0.13018113178357,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,56,4,2,51
"505",3,-0.572841399187481,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,56,5,2,51
"506",1,-0.639244776585668,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,61,1,2,56
"507",2,-0.386871612192903,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,61,2,2,56
"508",1,-0.0796926709639535,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,61,3,2,56
"509",1,0.371467173028377,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,61,4,2,56
"510",4,0.800010410388338,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,61,5,2,56
"511",4,-0.0248104199699198,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,62,1,2,61
"512",4,0.55531981355646,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,62,2,2,61
"513",1,0.851189850221014,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,62,3,2,61
"514",2,-0.583217723037774,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,62,4,2,61
"515",4,-0.0902652372429513,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,62,5,2,61
"516",4,0.224819645423924,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,63,1,2,62
"517",4,-0.805553179049799,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,63,2,2,62
"518",4,0.496832819614063,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,63,3,2,62
"519",4,0.717503309970236,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,63,4,2,62
"520",4,0.187924867844049,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,63,5,2,62
"521",4,-0.37191543450181,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,64,1,2,63
"522",3,-0.1101428669486,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,64,2,2,63
"523",2,0.440511315658149,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,64,3,2,63
"524",4,-0.322119069930323,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,64,4,2,63
"525",2,-0.350105955055012,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,64,5,2,63
"526",1,-1.82960722183623,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,66,1,2,64
"527",2,0.00914308553220547,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,66,2,2,64
"528",3,-1.31100565017591,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,66,3,2,64
"529",3,-0.0312768437261122,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,66,4,2,64
"530",4,1.61341659025409,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,66,5,2,64
"531",3,-0.394126258147872,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,67,1,2,66
"532",4,0.55335694010779,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,67,2,2,66
"533",1,-0.256426298980214,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,67,3,2,66
"534",4,3.00611101455317,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,67,4,2,66
"535",2,-1.00556874495632,1,0.173563285264824,0.193813375145083,0.196157208791036,0.436466130799057,67,5,2,66
"536",1,0.208655731353812,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,68,1,2,67
"537",1,0.311910936495082,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,68,2,2,67
"538",1,-0.0323734182206171,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,68,3,2,67
"539",3,-0.334716592265538,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,68,4,2,67
"540",1,0.523846188780086,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,68,5,2,67
"541",3,1.29080599912516,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,69,1,2,68
"542",4,0.810056159573935,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,69,2,2,68
"543",4,1.09697758870291,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620444,69,3,2,68
"544",1,1.00639761891928,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,69,4,2,68
"545",4,0.0280637013320878,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,69,5,2,68
"546",2,-0.0412466845330298,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,76,1,2,69
"547",4,0.889802105853801,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,76,2,2,69
"548",4,1.79649509535842,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,76,3,2,69
"549",2,0.478035409898806,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,76,4,2,69
"550",4,0.0976840553360821,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,76,5,2,69
"551",4,-0.654749080258398,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,77,1,2,76
"552",3,0.193328026426151,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,77,2,2,76
"553",1,-0.0992022979133509,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620444,77,3,2,76
"554",3,-0.0106147985178774,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,77,4,2,76
"555",1,-1.12315954067309,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,77,5,2,76
"556",2,-0.834659245452853,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,78,1,2,77
"557",4,-0.514772920341471,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,78,2,2,77
"558",2,-1.06271179379077,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,78,3,2,77
"559",4,0.0130996212085519,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,78,4,2,77
"560",1,-0.503661759387885,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,78,5,2,77
"561",4,-0.26768176707607,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,79,1,2,78
"562",3,-0.0735406017655832,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,79,2,2,78
"563",3,-0.145697419240413,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,79,3,2,78
"564",3,-0.535475774380475,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,79,4,2,78
"565",2,-0.694646618609558,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,79,5,2,78
"566",1,-0.558472172073007,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,80,1,2,79
"567",4,0.410141668812693,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,80,2,2,79
"568",4,-0.401124896722826,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,80,3,2,79
"569",4,-0.0877698820748337,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,80,4,2,79
"570",3,0.250420263025718,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,80,5,2,79
"571",1,0.378553623914421,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,81,1,2,80
"572",1,-0.369260384006438,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,81,2,2,80
"573",4,-0.0860284398317588,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,81,3,2,80
"574",1,0.738876281658125,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,81,4,2,80
"575",1,-0.16811793465653,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,81,5,2,80
"576",2,0.982571696978371,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,82,1,2,81
"577",4,1.06457012046831,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,82,2,2,81
"578",3,-0.201947299420749,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,82,3,2,81
"579",1,0.216442456914048,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,82,4,2,81
"580",3,0.380134205805152,2,0.173563285264824,0.193813375145083,0.196157208791036,0.436466130799057,82,5,2,81
"581",2,0.195000389512203,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,83,1,2,82
"582",1,0.376806866477131,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,83,2,2,82
"583",2,0.349360723071995,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,83,3,2,82
"584",4,0.201469637593817,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,83,4,2,82
"585",4,-0.205719822948982,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,83,5,2,82
"586",2,-1.44871095616992,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,85,1,2,83
"587",2,-0.916113785249629,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,85,2,2,83
"588",3,1.40796964024424,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,85,3,2,83
"589",4,0.563190306773086,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,85,4,2,83
"590",4,-0.216061680855805,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,85,5,2,83
"591",4,-0.11396617223479,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,86,1,2,85
"592",1,-0.212106186419217,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,86,2,2,85
"593",3,-0.158573395467858,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,86,3,2,85
"594",3,-0.808762172819713,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,86,4,2,85
"595",1,-0.492313044483107,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,86,5,2,85
"596",1,0.54015338389003,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,87,1,2,86
"597",2,1.36184265268668,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,87,2,2,86
"598",1,0.651351655961999,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,87,3,2,86
"599",4,0.100708841106612,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,87,4,2,86
"600",4,-1.76198784141842,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,87,5,2,86
"601",4,-0.839129909271457,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,88,1,2,87
"602",1,-0.365690532713483,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,88,2,2,87
"603",4,0.530354441230575,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,88,3,2,87
"604",2,0.13018113178357,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,88,4,2,87
"605",3,-0.572841399187481,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,88,5,2,87
"606",1,-0.639244776585668,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,90,1,2,88
"607",4,-0.386871612192903,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,90,2,2,88
"608",1,-0.0796926709639535,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,90,3,2,88
"609",3,0.371467173028377,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,90,4,2,88
"610",3,0.800010410388338,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,90,5,2,88
"611",4,-0.0248104199699198,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,93,1,2,90
"612",4,0.55531981355646,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,93,2,2,90
"613",4,0.851189850221014,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,93,3,2,90
"614",3,-0.583217723037774,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,93,4,2,90
"615",3,-0.0902652372429513,1,0.173563285264824,0.193813375145083,0.196157208791036,0.436466130799057,93,5,2,90
"616",3,0.224819645423924,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,95,1,2,93
"617",4,-0.805553179049799,1,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,95,2,2,93
"618",1,0.496832819614063,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,95,3,2,93
"619",3,0.717503309970236,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,95,4,2,93
"620",4,0.187924867844049,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,95,5,2,93
"621",4,-0.37191543450181,2,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,97,1,2,95
"622",4,-0.1101428669486,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,97,2,2,95
"623",4,0.440511315658149,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620444,97,3,2,95
"624",4,-0.322119069930323,2,0.172747809119668,0.195487198107058,0.198457978826115,0.433307013947159,97,4,2,95
"625",1,-0.350105955055012,2,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,97,5,2,95
"626",4,-1.82960722183623,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,98,1,2,97
"627",3,0.00914308553220547,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,98,2,2,97
"628",4,-1.31100565017591,1,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,98,3,2,97
"629",3,-0.0312768437261122,2,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,98,4,2,97
"630",4,1.61341659025409,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,98,5,2,97
"631",3,-0.394126258147872,1,0.17447197103164,0.191103080574752,0.192674605055761,0.441750343337847,99,1,2,98
"632",3,0.55335694010779,2,0.173612263272236,0.193697641514175,0.196002778411808,0.436687316801781,99,2,2,98
"633",4,-0.256426298980214,2,0.172978579215911,0.195053749154009,0.197849454009637,0.434118217620443,99,3,2,98
"634",3,3.00611101455317,1,0.172747809119668,0.195487198107058,0.198457978826114,0.433307013947159,99,4,2,98
"635",4,-1.00556874495632,1,0.173563285264825,0.193813375145083,0.196157208791036,0.436466130799057,99,5,2,98
"636",4,0.208655731353812,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,1,1,3,0
"637",4,0.311910936495082,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,1,2,3,0
"638",4,-0.0323734182206171,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,1,3,3,0
"639",4,-0.334716592265538,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,1,4,3,0
"640",1,0.523846188780086,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,1,5,3,0
"641",4,1.29080599912516,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,8,1,3,1
"642",1,0.810056159573935,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,8,2,3,1
"643",4,1.09697758870291,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,8,3,3,1
"644",3,1.00639761891928,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,8,4,3,1
"645",2,0.0280637013320878,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,8,5,3,1
"646",1,-0.0412466845330298,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,10,1,3,8
"647",4,0.889802105853801,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,10,2,3,8
"648",4,1.79649509535842,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,10,3,3,8
"649",2,0.478035409898806,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,10,4,3,8
"650",2,0.0976840553360821,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,10,5,3,8
"651",4,-0.654749080258398,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,11,1,3,10
"652",3,0.193328026426151,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,11,2,3,10
"653",4,-0.0992022979133509,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,11,3,3,10
"654",2,-0.0106147985178774,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,11,4,3,10
"655",1,-1.12315954067309,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,11,5,3,10
"656",4,-0.834659245452853,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,13,1,3,11
"657",1,-0.514772920341471,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,13,2,3,11
"658",4,-1.06271179379077,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,13,3,3,11
"659",2,0.0130996212085519,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,13,4,3,11
"660",4,-0.503661759387885,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,13,5,3,11
"661",2,-0.26768176707607,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,14,1,3,13
"662",3,-0.0735406017655832,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,14,2,3,13
"663",1,-0.145697419240413,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,14,3,3,13
"664",2,-0.535475774380475,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,14,4,3,13
"665",4,-0.694646618609558,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,14,5,3,13
"666",2,-0.558472172073007,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,15,1,3,14
"667",4,0.410141668812693,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,15,2,3,14
"668",1,-0.401124896722826,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,15,3,3,14
"669",3,-0.0877698820748337,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,15,4,3,14
"670",2,0.250420263025718,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,15,5,3,14
"671",1,0.378553623914421,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,17,1,3,15
"672",1,-0.369260384006438,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,17,2,3,15
"673",1,-0.0860284398317588,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,17,3,3,15
"674",4,0.738876281658125,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,17,4,3,15
"675",3,-0.16811793465653,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,17,5,3,15
"676",2,0.982571696978371,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,18,1,3,17
"677",1,1.06457012046831,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,18,2,3,17
"678",4,-0.201947299420749,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,18,3,3,17
"679",4,0.216442456914048,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,18,4,3,17
"680",4,0.380134205805152,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,18,5,3,17
"681",3,0.195000389512203,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,19,1,3,18
"682",3,0.376806866477131,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,19,2,3,18
"683",3,0.349360723071995,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,19,3,3,18
"684",4,0.201469637593817,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,19,4,3,18
"685",4,-0.205719822948982,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,19,5,3,18
"686",4,-1.44871095616992,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,20,1,3,19
"687",1,-0.916113785249629,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,20,2,3,19
"688",3,1.40796964024424,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,20,3,3,19
"689",4,0.563190306773086,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,20,4,3,19
"690",4,-0.216061680855805,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,20,5,3,19
"691",4,-0.11396617223479,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,26,1,3,20
"692",4,-0.212106186419217,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,26,2,3,20
"693",3,-0.158573395467858,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,26,3,3,20
"694",3,-0.808762172819713,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,26,4,3,20
"695",4,-0.492313044483107,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,26,5,3,20
"696",2,0.54015338389003,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,27,1,3,26
"697",4,1.36184265268668,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,27,2,3,26
"698",1,0.651351655961999,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,27,3,3,26
"699",4,0.100708841106612,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,27,4,3,26
"700",1,-1.76198784141842,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,27,5,3,26
"701",4,-0.839129909271457,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,29,1,3,27
"702",1,-0.365690532713483,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,29,2,3,27
"703",3,0.530354441230575,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,29,3,3,27
"704",4,0.13018113178357,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,29,4,3,27
"705",3,-0.572841399187481,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,29,5,3,27
"706",4,-0.639244776585668,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,30,1,3,29
"707",2,-0.386871612192903,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,30,2,3,29
"708",4,-0.0796926709639535,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,30,3,3,29
"709",2,0.371467173028377,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,30,4,3,29
"710",1,0.800010410388338,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,30,5,3,29
"711",4,-0.0248104199699198,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,31,1,3,30
"712",4,0.55531981355646,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,31,2,3,30
"713",4,0.851189850221014,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,31,3,3,30
"714",1,-0.583217723037774,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,31,4,3,30
"715",2,-0.0902652372429513,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,31,5,3,30
"716",4,0.224819645423924,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,32,1,3,31
"717",4,-0.805553179049799,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,32,2,3,31
"718",2,0.496832819614063,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,32,3,3,31
"719",2,0.717503309970236,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,32,4,3,31
"720",2,0.187924867844049,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,32,5,3,31
"721",2,-0.37191543450181,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,35,1,3,32
"722",4,-0.1101428669486,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,35,2,3,32
"723",4,0.440511315658149,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,35,3,3,32
"724",4,-0.322119069930323,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,35,4,3,32
"725",2,-0.350105955055012,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,35,5,3,32
"726",3,-1.82960722183623,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,36,1,3,35
"727",3,0.00914308553220547,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,36,2,3,35
"728",4,-1.31100565017591,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,36,3,3,35
"729",4,-0.0312768437261122,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,36,4,3,35
"730",4,1.61341659025409,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,36,5,3,35
"731",4,-0.394126258147872,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,37,1,3,36
"732",4,0.55335694010779,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,37,2,3,36
"733",2,-0.256426298980214,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,37,3,3,36
"734",3,3.00611101455317,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,37,4,3,36
"735",3,-1.00556874495632,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,37,5,3,36
"736",4,0.208655731353812,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,40,1,3,37
"737",1,0.311910936495082,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,40,2,3,37
"738",4,-0.0323734182206171,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,40,3,3,37
"739",3,-0.334716592265538,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,40,4,3,37
"740",4,0.523846188780086,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,40,5,3,37
"741",3,1.29080599912516,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,42,1,3,40
"742",4,0.810056159573935,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,42,2,3,40
"743",2,1.09697758870291,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,42,3,3,40
"744",4,1.00639761891928,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,42,4,3,40
"745",2,0.0280637013320878,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,42,5,3,40
"746",4,-0.0412466845330298,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,43,1,3,42
"747",4,0.889802105853801,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,43,2,3,42
"748",3,1.79649509535842,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,43,3,3,42
"749",4,0.478035409898806,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,43,4,3,42
