"","y","eta","c_s","ppi.1","ppi.2","ppi.3","ppi.4","PPi","II","RRi","ARi","lambda","beta","delta","tau.1","tau.2","phi"
"722",4,-0.624793013539503,2,0.000501367419361112,0.0353549330449288,0.143129970824039,0.821013728711671,29,2,3,28,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"723",4,0.269772052169637,2,2.27929139937849e-06,0.00329243925891291,0.0420205682844865,0.954684713165201,29,3,3,28,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"724",4,-1.29915447192169,1,1.90154245678605e-07,0.00111548468947097,0.0233969752497123,0.975487349906571,29,4,3,28,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"725",3,-1.1100087988393,1,0.00882490526779526,0.0991526478796981,0.232429265658993,0.659593181193514,29,5,3,28,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"726",2,0.733051058289443,1,0.000357294626816171,0.0848023993120786,0.186792109142695,0.72804819691841,32,1,3,29,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"727",2,0.392828128576044,1,0.019645569017892,0.314564481078741,0.289162124230861,0.376627825672506,32,2,3,29,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"728",4,0.905570542489479,1,0.001894115469084,0.235292532143073,0.25824746444642,0.504565887941423,32,3,3,29,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"729",3,1.64561336897363,1,0.000680020852610198,0.214550694416904,0.242033863479432,0.542735421251054,32,4,3,29,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"730",4,1.44822244612882,1,0.056549922072562,0.281786944285629,0.292955700645848,0.368707432995961,32,5,3,29,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"731",3,-1.56768438964095,1,0.000279067872083758,0.0726820052955335,0.175676104341821,0.751362822490562,33,1,3,32,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"732",2,-0.405450709482824,2,0.0174948652361108,0.296472683991428,0.288433315275381,0.39759913549708,33,2,3,32,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"733",2,-0.326991790374226,2,0.0015268339271652,0.208330310164538,0.251153566275236,0.538989289633061,33,3,3,32,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"734",4,-0.374618038805771,1,0.000522161011217636,0.184233374561627,0.232418496824247,0.582825967602909,33,4,3,32,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"735",4,0.232318834324709,1,0.0531603392980361,0.273264909861841,0.293070576954514,0.380504173885609,33,5,3,32,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"736",4,-0.329086004268301,1,0.000280926488902741,0.0729849180508094,0.175971481088454,0.750762674371833,36,1,3,33,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"737",2,-0.789725591874952,2,0.0175496511998298,0.296951264480546,0.288461941132009,0.397037143187615,36,2,3,33,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"738",2,-0.209691462734327,2,0.00153575945541386,0.209023889279246,0.251359255245228,0.538081096020112,36,3,3,33,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"739",2,-1.18574426722002,2,0.000525909009186468,0.185002851674151,0.232693766604871,0.581777472711791,36,4,3,33,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"740",1,0.968160268341316,1,0.0532487005052476,0.273491984578297,0.293070712937097,0.380188601979358,36,5,3,33,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"741",4,0.185851815469245,1,0.00327636375119496,0.308765011591482,0.27004291141222,0.417915713245104,39,1,3,36,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"742",2,0.200568832732855,1,0.0543350888278847,0.494975566962967,0.25886527410358,0.191824070105569,39,2,3,36,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"743",3,-2.60017783977923,1,0.0114775230877755,0.560649917711222,0.241970031246889,0.185902527954114,39,3,3,36,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"744",3,2.43633301372836,2,0.00582452075322081,0.60445590449704,0.224288789050162,0.165430785699577,39,4,3,36,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"745",4,2.38239577366039,2,0.0997436045432847,0.364788196246924,0.278348396915329,0.257119802294462,39,5,3,36,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"746",2,0.840636735636303,1,0.0446445320630041,0.788587345661745,0.12927068893977,0.0374974333354809,43,1,3,39,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"747",3,1.09590703103192,2,0.197702357050101,0.647904292124555,0.121897983106514,0.0324953677188295,43,2,3,39,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"748",1,0.667019741220817,1,0.0924872788140677,0.83202297991949,0.0661324894290113,0.00935725183743119,43,3,3,39,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"749",1,-0.828531034522143,1,0.0641910575529562,0.88761171977743,0.0438843873461241,0.0043128353234901,43,4,3,39,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"750",2,-0.455683449415103,1,0.223397252663488,0.466367900729548,0.203128893742106,0.107105952864859,43,5,3,39,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"751",4,0.272791396177343,2,2.01428323161394e-08,0.000138181986769379,0.0087973335623731,0.991064464308025,44,1,3,43,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"752",4,-1.74071389945795,2,9.88435863124568e-05,0.0123440293207647,0.0885017886331754,0.899055338459747,44,2,3,43,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"753",4,0.104225590138144,2,1.37414883072734e-07,0.000511123784482171,0.0167974995831711,0.982691239217464,44,3,3,43,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"754",4,0.635898782631335,2,6.58268179310984e-09,0.000119156063809502,0.00771201649078959,0.992168820862719,44,4,3,43,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"755",4,0.55565568637446,1,0.00388992655214487,0.059794842999975,0.191768948807062,0.744546281640818,44,5,3,43,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"756",4,-0.0794745155834916,1,2.43807621616376e-08,0.000156909508297367,0.00937173449277283,0.990471331618168,45,1,3,44,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"757",4,1.68184555534391,1,0.000110606103086103,0.0132848336489504,0.0916051315830596,0.894999428664904,45,2,3,44,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"758",4,0.297915611878254,1,1.66562636744493e-07,0.000580831034484282,0.0178956826316445,0.981523319771234,45,3,3,44,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"759",4,-0.738142948183158,2,8.28452873134258e-09,0.00013886754197627,0.00832285259431637,0.991538271579179,45,4,3,44,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"760",4,-0.951323781849078,1,0.00411872443834228,0.0619725522275402,0.194548665771968,0.73936005756215,45,5,3,44,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"761",4,1.45059207578497,2,5.51791613812151e-06,0.0057248636090865,0.0551218676748935,0.939147750799882,46,1,3,45,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"762",2,-0.453744502384003,1,0.0024072268195193,0.0948682692984949,0.214640462354448,0.688084041527538,46,2,3,45,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"763",4,-0.267986103730457,1,3.76670956743001e-05,0.0207730004959677,0.101219120158779,0.877970212249579,46,3,3,45,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"764",4,1.05288484547057,2,5.60069066771525e-06,0.0104332640151258,0.0694924019071949,0.920068733387012,46,4,3,45,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"765",3,0.182229727192938,2,0.0193144529616383,0.157722687861067,0.268718864673626,0.554243994503669,46,5,3,45,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"766",4,-1.34505852099282,1,1.00662098963277e-05,0.00850354967104933,0.0666658245543547,0.9248205595647,48,1,3,46,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"767",4,0.870343838840926,1,0.00331893102748436,0.115372456272375,0.230246323118722,0.651062289581419,48,2,3,46,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"768",4,1.31998993039317,1,6.79175841800573e-05,0.0304317043533391,0.120474893915476,0.849025484147005,48,3,3,46,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"769",4,-0.58308308031885,1,1.1464472166645e-05,0.0166757609056064,0.0867272887398143,0.896585485882413,48,4,3,46,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"770",3,-1.0337092152749,2,0.0226812164859461,0.172897490181707,0.274981364857468,0.529439928474879,48,5,3,46,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"771",4,-0.0200687664069415,2,0.00126518791818653,0.181983849851261,0.242929016369633,0.57382194586092,49,1,3,48,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"772",4,-0.00412745137576015,1,0.0351643627725892,0.414704567627098,0.280777006065977,0.269354063534336,49,2,3,48,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"773",4,0.557075766400304,2,0.00544058292548425,0.407435890457911,0.269587257945815,0.31753626867079,49,3,3,48,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"774",2,2.38603556250574,1,0.00243295203770821,0.420056682524944,0.25931089459489,0.318199470842458,49,4,3,48,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"775",3,-1.04512688616885,1,0.077760268543615,0.327650090961858,0.288041499432578,0.306548141061949,49,5,3,48,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"776",4,0.624395940224746,1,0.000417786163669191,0.093435360188719,0.193926521101159,0.712220332546453,50,1,3,49,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"777",2,0.0968066295918858,2,0.0211319747488346,0.326299652291818,0.289254278807729,0.363314094151619,50,2,3,49,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"778",2,0.251670124069017,1,0.00216765585812995,0.253569141982495,0.262076873155085,0.48218632900429,50,3,3,49,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"779",4,-0.627396707605788,1,0.00080190333369683,0.235527696496519,0.247343478966128,0.516326921203656,50,4,3,49,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"780",3,-0.379504724659712,1,0.0588065734418658,0.287254475920609,0.292752062497635,0.36118688813989,50,5,3,49,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"781",4,-0.67201900271063,2,3.87735284838629e-05,0.0205399052777321,0.100978817231407,0.878442503962377,51,1,3,50,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"782",4,1.13939439150476,1,0.00667476150980334,0.174496843917948,0.261894303980915,0.556934090591334,51,2,3,50,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"783",3,0.615919924532953,2,0.000249437883683141,0.0697440328876792,0.172297084991711,0.757709444236927,51,3,3,50,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"784",4,1.11986466408743,2,5.6218403537058e-05,0.0466264655865446,0.138269056096686,0.815048259913232,51,4,3,50,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"785",3,1.45996939864457,1,0.0322622799412298,0.210352733655541,0.286149831413252,0.471235154989977,51,5,3,50,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"786",2,-0.347331900786666,2,0.0111379221280526,0.544167445871502,0.246734379942739,0.197960252057706,52,1,3,51,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"787",2,0.831993883190991,2,0.0971339216851367,0.592466735714118,0.20746444244031,0.102934900160436,52,2,3,51,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"788",3,-0.650852314620294,2,0.0294555674825872,0.740810938220397,0.164616592724919,0.0651169015720969,52,3,3,51,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"789",2,-0.235572275223803,1,0.0170571674454466,0.802703497302523,0.135064716761809,0.0451746184902216,52,4,3,51,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"790",3,-0.228750994563235,1,0.141548770300042,0.415451003440442,0.254405064563289,0.188595161696227,52,5,3,51,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"791",4,-2.33678369426381,2,6.83379298933425e-05,0.0296528163677037,0.11940948038768,0.850869365314723,53,1,3,52,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"792",2,-1.24597605288063,1,0.00886619736748283,0.205198783768313,0.272645806938023,0.513289211926181,53,2,3,52,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"793",4,-2.11106013937258,1,0.000425531299579556,0.0972539315537859,0.196385335216364,0.705935201930271,53,3,3,52,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"794",4,0.299157729678838,2,0.000108377315406442,0.0706921856795833,0.164870496083829,0.764328940921181,53,4,3,52,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"795",2,-2.61435918856019,2,0.0372970602828218,0.227461497346814,0.289423248656265,0.4458181937141,53,5,3,52,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"796",4,-0.841516877918426,1,0.000125536723041326,0.0438263652275248,0.141993626315988,0.814054471733446,56,1,3,53,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"797",4,1.35738653878485,1,0.0119450350832785,0.242080372180403,0.281655593308313,0.464318999428006,56,2,3,53,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"798",4,-0.0664986412142823,2,0.000746297917348626,0.136916792798735,0.221935836995345,0.640401072288572,56,3,3,53,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"799",4,0.367365239120358,2,0.000216450073285079,0.108668474066699,0.195068846062506,0.69604622979751,56,4,3,53,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"800",4,0.692044495864334,1,0.0435047576177979,0.246686141694233,0.291840110131473,0.417968990556496,56,5,3,53,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"801",4,1.2735787099224,2,2.8972453861595e-07,0.000813649380663551,0.0212059653606953,0.977980095534102,57,1,3,56,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"802",4,0.0918083578741706,1,0.000466067328167127,0.0337377568237612,0.140207227248007,0.825588948600064,57,2,3,56,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"803",4,-1.35602448355357,2,2.0055172387057e-06,0.00302528807689398,0.040321186408435,0.956651519997432,57,3,3,56,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"804",4,1.00352069476112,2,1.63078155738086e-07,0.00100734104651171,0.0222482463481586,0.976744249527174,57,4,3,56,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"805",4,0.936804609879118,2,0.00850798653284311,0.0969747546075401,0.230612484065023,0.663904774794594,57,5,3,56,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"806",4,1.26070182057624,2,0.00177871490276164,0.221236568275275,0.255373726531928,0.521610990290035,60,1,3,57,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"807",2,0.782207260315846,1,0.0410728557336931,0.443246317762196,0.274613590299558,0.241067236204553,60,2,3,57,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"808",2,-1.39029533734557,1,0.00713466622195276,0.461314779826817,0.263540464796696,0.268010089154534,60,3,3,57,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"809",3,0.632281300284134,1,0.00335097536595588,0.485682401564942,0.251693508190261,0.25927311487884,60,4,3,57,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"810",1,2.87434018113975,1,0.084885177494782,0.340678517824735,0.285265903896279,0.289170400784204,60,5,3,57,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"811",4,0.80230928445634,1,6.53880523681941e-07,0.00139657403731931,0.027682050570002,0.970920721512155,61,1,3,60,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"812",4,1.19494964206119,1,0.000740501224319714,0.0453524363467005,0.159463802939473,0.794443259489507,61,2,3,60,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"813",4,-0.663022381335562,1,4.53030879246779e-06,0.00518242782525543,0.0523799343646366,0.942433107501315,61,3,3,60,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"814",4,1.58246498427057,2,4.34096436141487e-07,0.00192863583469397,0.0306374600522656,0.967433470016604,61,4,3,60,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"815",4,-2.83978803765524,2,0.0107255127540307,0.111541893394441,0.242019405563346,0.635713188288183,61,5,3,60,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"816",4,-1.68038800516161,1,0.000231255642973243,0.0645868313074953,0.167403428598316,0.767778484451215,63,1,3,61,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"817",3,0.507571118873675,2,0.0160081712951057,0.28309895212993,0.287422957583901,0.413469918991063,63,2,3,61,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"818",4,-0.377977799738391,2,0.00129346190630314,0.189394526276252,0.245023327668715,0.56428868414873,63,3,3,61,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"819",4,1.11631186512491,2,0.000425924041464357,0.163460602976065,0.224301693840174,0.611811779142296,63,4,3,61,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"820",2,0.342867110679709,1,0.0507176681057274,0.266878539952492,0.292995032780786,0.389408759160995,63,5,3,61,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"821",4,0.705259278640289,1,2.63496909168671e-06,0.00351464486019545,0.04350669586541,0.952976024305303,64,1,3,63,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"822",4,-0.624793013539503,2,0.00161022447699702,0.0739804760748091,0.195134685355675,0.729274614092519,64,2,3,63,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"823",4,0.269772052169637,2,1.81487725071153e-05,0.0129016735803796,0.0810347082541853,0.906045469392928,64,3,3,63,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"824",4,-1.29915447192169,1,2.31327670201322e-06,0.00583124107446624,0.052557285131515,0.941609160517317,64,4,3,63,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"825",4,-1.1100087988393,1,0.0158026838548926,0.140372697328258,0.260151699636913,0.583672919179936,64,5,3,63,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"826",3,0.733051058289443,1,5.26214593172979e-05,0.0250419774919561,0.110596933361478,0.864308467687249,65,1,3,64,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"827",4,0.392828128576044,1,0.00778390882415027,0.19059933473116,0.267936372745167,0.533680383699523,65,2,3,64,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"828",4,0.905570542489479,1,0.00033300906218811,0.0835515322634361,0.185216219635837,0.730899239038538,65,3,3,64,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"829",4,1.64561336897363,1,8.01677549974476e-05,0.0584396305722297,0.152318872587355,0.789161329085418,65,4,3,64,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"830",4,1.44822244612882,1,0.0348915714513442,0.219473855609179,0.288029709052191,0.457604863887286,65,5,3,64,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"831",4,-1.56768438964095,1,4.97686256441883e-06,0.00534832752716617,0.0533395163882693,0.941307179222,67,1,3,65,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"832",3,-0.405450709482824,2,0.00227685242411541,0.0916778022575002,0.211924007511216,0.694121337807168,67,2,3,65,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"833",4,-0.326991790374226,2,3.4027081570839e-05,0.0194443966237414,0.0981726400720189,0.882348936222669,67,3,3,65,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"834",4,-0.374618038805771,1,4.95118146230738e-06,0.00962215621093476,0.066861247804936,0.923511644802667,67,4,3,65,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"835",3,0.232318834324709,1,0.018784671985154,0.155213561525198,0.267576483442534,0.558425283047114,67,5,3,65,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"836",4,-0.329086004268301,1,1.03442793424031e-06,0.00189288304147813,0.0321451940626285,0.965960888467959,68,1,3,67,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"837",3,-0.789725591874952,2,0.000958521157364878,0.0534169723990982,0.170900560834381,0.774723945609155,68,2,3,67,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"838",4,-0.209691462734327,2,7.16177853531105e-06,0.0070077607467235,0.0605848274269263,0.932400250047815,68,3,3,67,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"839",4,-1.18574426722002,2,7.5331462109102e-07,0.00277852403282687,0.0366429502610218,0.96057777239153,68,4,3,67,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"840",4,0.968160268341316,1,0.0122003317252236,0.120477928262114,0.248219314214468,0.619102425798195,68,5,3,67,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"841",4,0.185851815469245,1,0.00221818416263528,0.250261567050274,0.262035088326511,0.485485160460579,70,1,3,68,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"842",4,0.200568832732855,1,0.0454293144727375,0.461917946821282,0.269637406960979,0.223015331745002,70,2,3,68,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"843",2,-2.60017783977923,1,0.00848389330074823,0.4970729591357,0.257318676154891,0.237124471408661,70,3,3,68,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"844",4,2.43633301372836,2,0.00410376852744667,0.528905154395782,0.243731273140391,0.22325980393638,70,4,3,68,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"845",4,2.38239577366039,2,0.0899179666566217,0.349281932814256,0.283072704878255,0.277727395650868,70,5,3,68,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"846",4,0.840636735636303,1,1.47006615413262e-05,0.0109030852483291,0.0750465389400987,0.914035675150031,73,1,3,70,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"847",2,1.09590703103192,2,0.00405117431554927,0.130068570073568,0.239745494377113,0.626134761233771,73,2,3,70,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
